_id,viewing_product_id,referrer_url
5ed7ed97a32efc3766c475e2,92063,https://www.glamira.at/glamira-pendant-trecia.html?gclid=EAIaIQobChMIrvi0y6Pm6QIVWe7tCh3o7w_lEAQYAiABEgLWKvD_BwE&diamond=diamond-Swarovsky&pearl=black_pearl&alloy=yellow-750
5ed7edd35139e436c44b0fcb,99316,https://www.glamira.ro/sense-muse-4-mm.html?alloy=white_red-375&gclid=Cj0KCQjwlN32BRCCARIsADZ-J4t57GA7goSA_xntlRH298BGp_kdz8nwimdssxHCNlXflzG5ERq2_WgaAnF9EALw_wcB
5ed7ed0f9d843b3706760be7,99316,https://www.glamira.ro/sense-muse-4-mm.html?alloy=white_red-375&gclid=Cj0KCQjwlN32BRCCARIsADZ-J4t57GA7goSA_xntlRH298BGp_kdz8nwimdssxHCNlXflzG5ERq2_WgaAnF9EALw_wcB
5ed7ed0a5d4dd036fa1686e6,99316,https://www.glamira.ro/sense-muse-4-mm.html?alloy=white_red-375&gclid=Cj0KCQjwlN32BRCCARIsADZ-J4t57GA7goSA_xntlRH298BGp_kdz8nwimdssxHCNlXflzG5ERq2_WgaAnF9EALw_wcB
5ed7ed87bb30d63718bf0140,92063,https://www.glamira.at/glamira-pendant-trecia.html?gclid=EAIaIQobChMIrvi0y6Pm6QIVWe7tCh3o7w_lEAQYAiABEgLWKvD_BwE&diamond=diamond-Swarovsky&pearl=black_pearl&alloy=yellow-750
5ed7ecc44f117c373c85d56f,99316,https://www.glamira.ro/sense-muse-4-mm.html?alloy=white_red-375&gclid=Cj0KCQjwlN32BRCCARIsADZ-J4t57GA7goSA_xntlRH298BGp_kdz8nwimdssxHCNlXflzG5ERq2_WgaAnF9EALw_wcB
5ed7ec8473c8be36d0692e94,99316,https://www.glamira.ro/sense-muse-4-mm.html?alloy=white_red-375&gclid=Cj0KCQjwlN32BRCCARIsADZ-J4t57GA7goSA_xntlRH298BGp_kdz8nwimdssxHCNlXflzG5ERq2_WgaAnF9EALw_wcB
5ed7ec744f117c373c85d4c0,99316,https://www.glamira.ro/sense-muse-4-mm.html?alloy=white_red-375&gclid=Cj0KCQjwlN32BRCCARIsADZ-J4t57GA7goSA_xntlRH298BGp_kdz8nwimdssxHCNlXflzG5ERq2_WgaAnF9EALw_wcB
5ed7ec8587725937125f125a,99316,https://www.glamira.ro/sense-muse-4-mm.html?alloy=white_red-375&gclid=Cj0KCQjwlN32BRCCARIsADZ-J4t57GA7goSA_xntlRH298BGp_kdz8nwimdssxHCNlXflzG5ERq2_WgaAnF9EALw_wcB
5ed7ec109fade236dc1da425,91308,https://www.glamira.de/ornate-heart-basic.html?alloy=yellow-375&stone=diamond-Zirconia
